일시,지점,폭염여부(1/0),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(1/0),열대야(1/0),자외선지수(단계)
2023-07-23,충주(127),0,29.8,28.1,26.1,24.3,82.6,0,0,2
2023-07-23,장수(248),0,29.5,28.4,25.1,23.3,82.4,0,0,3
2023-07-23,정선군(217),0,31.1,30.5,25.2,22.2,82.3,0,0,1
2023-07-23,울산(152),0,31.8,30.6,26.7,24.4,82.1,0,1,3
2023-07-23,성주(810),0,31.6,30.3,26.8,24.8,82,0,0,3
2023-07-23,원주(114),0,28.6,27.1,25.5,24.1,81.4,0,0,1
2023-07-23,영천(281),0,30.9,29.6,26.6,23.3,80.6,0,0,3
2023-07-23,경주시(283),0,32.4,30.9,27.3,25,80.5,0,0,2
2023-07-23,삼척(876),0,30.3,28.7,26.2,24.4,80,0,0,1
2023-07-23,군위(823),0,31.7,30.4,27.5,23.7,80,0,0,2
2023-07-23,밀양(288),0,31.3,30.5,27.1,24.1,79.9,0,0,2
2023-07-23,경산(827),0,31.6,30.5,27.4,25.3,79,0,0,2
2023-07-23,간성(517),0,29.4,29,25.9,23.3,79,0,0,1
2023-07-23,구미(279),0,30.8,29.2,27,25.6,78.6,0,0,3
2023-07-23,청송군(276),0,30.3,29.3,25.9,22.7,77.1,0,0,3
2023-07-23,대구(143),0,31.2,30.2,27.5,25.2,75.9,0,0,2
2023-07-23,태백(216),0,27.1,26.3,24.3,22.5,75.4,0,0,1
2023-07-23,포항(138),0,31.8,31.1,28.3,25.9,71.4,0,1,3
2023-07-23,제주(184),0,32.2,31.8,29.3,27.3,68.6,0,1,3
2023-07-22,고령(812),0,29.9,26.9,23.6,19.5,98,1,0,3
2023-07-22,장흥(260),0,29.9,26.6,24.6,21.6,97.6,1,1,1
2023-07-22,광주(156),0,29.7,26.6,24.5,21.7,97.3,1,0,1
2023-07-22,강진군(259),0,28.9,25.5,24.2,21.8,96.8,1,0,1
2023-07-22,보성(732),0,28.4,25.4,23.2,21.6,95,1,0,1
2023-07-22,함평(754),0,28.4,25.6,24.1,21.1,95,1,0,1
2023-07-22,함양군(264),0,29.3,26.8,23.8,19.3,94.8,1,0,3
2023-07-22,담양(706),0,29.3,26.8,24.1,22,94,1,0,3
2023-07-22,영암(731),0,29.8,27,24.9,21.8,94,1,1,1
2023-07-22,나주(710),0,28.1,25.6,23.9,21.3,94,1,0,1
2023-07-22,곡성(768),0,28.5,25.7,23.7,20.5,93,1,0,3
2023-07-22,순천시(712),0,29.6,27.3,25,22.8,92,1,1,1
2023-07-22,고성(918),0,29.2,27.4,24.4,21.1,92,1,0,2
2023-07-22,함안(920),0,29.6,27.7,23.7,20.4,92,1,0,4
2023-07-22,부여(236),0,29.9,29.3,24.6,22.2,90.4,1,0,4
2023-07-22,광양읍(713),0,29.2,27.1,24.7,22.6,90,1,1,1
2023-07-22,하동(932),0,28.8,26.6,23.9,20.7,90,1,0,3
2023-07-22,계룡(636),0,29.7,28.7,23.7,20.2,90,1,0,4
2023-07-22,순창군(254),0,28.5,26.1,23.7,21.2,89.6,1,0,3
2023-07-22,화천(555),1,33,32.5,25.5,21.5,89,1,0,1
2023-07-22,진주(192),0,29.1,27.3,23.9,19.6,88.9,1,0,3
2023-07-22,청양(618),0,29.7,29,24.4,22.5,88,1,0,4
2023-07-22,익산(702),0,29.4,28.2,24.9,21.8,88,1,0,3
2023-07-22,칠곡(825),0,29.9,28.2,25.3,21.2,88,1,1,4
2023-07-22,창녕(919),0,30.1,28.6,24.7,20.3,88,1,0,4
2023-07-22,임실(244),0,27.1,25,23.3,20.2,88,1,0,4
2023-07-22,의정부(532),0,32.8,32,26.7,23.1,87,1,0,4
2023-07-22,구례(709),0,29.2,27.3,24.7,22.1,87,1,0,3
2023-07-22,장성(730),0,27.9,25.9,24.1,21.4,87,1,0,3
2023-07-22,김천(822),0,29.7,28.3,24.6,20.5,87,1,0,4
2023-07-22,산청(289),0,27.7,25.5,23.7,20.8,86.6,1,0,3
2023-07-22,합천(285),0,28.7,27.1,23.6,19,86.6,1,0,3
2023-07-22,공주(612),0,29.9,29.4,24.9,22.8,86,1,0,4
2023-07-22,화순(741),0,28.1,25.6,24.2,21.8,86,1,0,1
2023-07-22,고창(172),0,28.7,26.5,24.6,21.6,86,1,0,3
2023-07-22,청도(813),0,28.4,26.9,23.9,19.6,86,1,0,4
2023-07-22,완주(734),0,30.5,29.6,24.1,19.3,86,1,0,4
2023-07-22,의령군(263),0,30.3,28.9,24.5,19.9,85.6,1,0,3
2023-07-22,예산(628),0,31.3,31.5,25.7,23.4,85,1,0,4
2023-07-22,안산(545),0,31.4,31.7,25,22.1,85,1,0,4
2023-07-22,창원(155),0,28.4,26.8,24.1,21.2,84.6,1,0,4
2023-07-22,제천(221),0,29.7,29.5,24.5,20.8,84.1,1,0,4
2023-07-22,증평(623),0,31.1,29.9,25.7,23.4,84,1,0,4
2023-07-22,파주(99),0,32.9,32.6,26.4,23,83.8,1,0,4
2023-07-22,김해시(253),0,30.6,28.8,24.9,21.6,83.5,1,0,4
2023-07-22,부안(243),0,28.9,27.7,24.9,22.3,83.4,1,0,4
2023-07-22,남원(247),0,28.6,26.8,24.2,21.5,83.4,1,0,3
2023-07-22,이천(203),0,32.2,32.1,26.3,22.6,83.3,1,0,4
2023-07-22,논산(615),0,31.4,30.9,25.5,22.2,83,1,0,4
2023-07-22,가평조종(505),0,32.3,32.3,26,22,83,1,0,4
2023-07-22,무주(701),0,29.8,29.1,24,19,83,1,0,4
2023-07-22,의성(278),0,31.2,30.7,24.9,19.4,82.9,1,0,4
2023-07-22,세종(239),0,30,28.9,25.4,23.2,82.6,1,0,4
2023-07-22,문경(273),0,30.2,29,24.7,20.2,82.6,1,0,4
2023-07-22,양산시(257),0,30.9,29.5,25.9,22.7,82.4,1,0,4
2023-07-22,상주(137),0,31.3,30.4,25.3,21.7,82.3,1,0,4
2023-07-22,군위(823),0,30.6,30,25.3,20.4,82,1,0,4
2023-07-22,추풍령(135),0,28.5,27.1,23.7,21.2,81.8,1,0,4
2023-07-22,과천(590),0,32.3,32.3,26.5,23.4,81,1,0,4
2023-07-22,화성(571),0,31.4,31.2,26.1,23.4,81,1,0,4
2023-07-22,김제(737),0,29.2,28.3,25.6,23.3,81,1,0,4
2023-07-22,옥천(604),0,31.8,31.4,25.9,21.8,81,1,0,4
2023-07-22,영주(272),0,30.2,29.6,24.8,21,81,1,0,4
2023-07-22,봉화(271),0,29,28.7,23.2,17.8,81,1,0,4
2023-07-22,영천(281),0,30,28.8,24.8,19.7,80.8,1,0,4
2023-07-22,포항(138),0,29.2,27.8,25.5,22.6,80.5,1,1,4
2023-07-22,경주시(283),0,31.1,29.9,25.3,19.4,80.5,1,1,4
2023-07-22,동두천(98),1,33.2,33.4,26.5,23,80.4,1,0,4
2023-07-22,오산(550),0,32,32.4,26,23.6,80,1,0,4
2023-07-22,철원(95),0,32.6,33.6,26.4,22.1,80,1,0,1
2023-07-22,괴산(603),0,31.2,31.4,25.5,20.8,80,1,0,4
2023-07-22,천안(232),0,29.9,29.6,25.5,22.7,79.9,1,0,4
2023-07-22,평택(551),0,31.2,31,26.5,23.6,79,1,0,4
2023-07-22,양주(598),1,33,33.3,26.7,23.4,79,1,0,4
2023-07-22,수원(119),0,31.5,31.6,26.1,23.4,79,1,0,4
2023-07-22,안성(516),0,31,31.4,26.4,23.4,79,1,0,4
2023-07-22,아산(634),0,31.2,30.8,26.1,23.3,79,1,0,4
2023-07-22,북춘천(93),0,32.7,33.6,26.9,23.1,79,1,0,1
2023-07-22,예천(815),0,31.2,30.9,25.5,20.8,79,1,0,4
2023-07-22,음성(619),0,29.8,29.3,24.7,20.4,79,1,0,4
2023-07-22,대전(133),0,30.5,30,25.3,23.5,78.4,1,0,4
2023-07-22,보은(226),0,29.3,28.3,25,22.4,78.3,1,0,4
2023-07-22,안동(136),0,31.1,30.5,25.5,20,78.1,1,0,4
2023-07-22,시흥(565),0,32.2,32.2,26.7,23.7,78,1,0,4
2023-07-22,의왕(445),0,31.4,30.9,25.8,23.3,78,1,0,4
2023-07-22,용인(549),0,30.5,30.8,25.5,22.5,78,1,0,4
2023-07-22,진천(602),0,31.4,31.4,26.1,22.3,78,1,0,4
2023-07-22,여주(548),0,32,32.2,26.3,22.2,78,1,0,4
2023-07-22,횡성(536),0,31.9,32.5,26,22,78,1,0,1
2023-07-22,성주(810),0,29.4,28.9,25.2,21.1,78,1,0,4
2023-07-22,경산(827),0,29.8,28.9,25.4,21.1,78,1,1,4
2023-07-22,인천(112),0,31.4,31.7,26.6,23.3,77.5,1,0,4
2023-07-22,밀양(288),0,29.8,29.4,24.9,20.9,77.4,1,0,4
2023-07-22,대구(143),0,29,28.1,25.4,21.5,77.3,1,1,4
2023-07-22,홍천(212),0,32.5,33.2,26.3,22.2,77,1,0,1
2023-07-22,양평(202),0,30.9,31.5,26.4,22.9,76,1,0,4
2023-07-22,연천청산(652),0,32.2,33.2,26.7,22.8,76,1,0,4
2023-07-22,단양(601),0,31,31.2,26,20.6,76,1,0,4
2023-07-22,인제(211),0,32.7,33.7,26.6,22,75.6,1,0,1
2023-07-22,정읍(245),0,28.4,26.9,25.5,23,74.8,1,0,3
2023-07-22,영월(121),0,31.2,32,25.8,20.7,74.5,1,0,1
2023-07-22,전주(146),0,28.8,28,25.7,23.6,74.4,1,0,4
2023-07-22,포천(504),0,32.2,33.1,27,23.5,74,1,0,4
2023-07-22,서울(108),0,32.6,32.5,27.7,24.6,73.9,1,0,4
2023-07-22,정선군(217),0,32.3,33.2,25.9,20.7,73.1,1,0,1
2023-07-22,군포(438),0,31.5,32.3,26.7,23.5,73,1,0,4
2023-07-22,남양주(541),0,32.4,33.4,27.4,23.1,73,1,0,4
2023-07-22,경기광주(546),0,30.9,31.6,26.3,22.7,73,1,0,4
2023-07-22,평창(526),0,31.1,32.3,25,20.4,73,1,0,1
2023-07-22,구미(279),0,29.4,28.4,25.6,22,72.9,1,1,3
2023-07-22,부천(433),0,30.6,31.7,25.8,22.3,72,1,0,4
2023-07-22,양구(556),0,32.5,34.2,27,21.7,72,1,0,1
2023-07-22,충주(127),0,31.2,31.2,26.7,22.8,71.9,1,1,4
2023-07-22,구리(569),0,31.7,32.6,26.9,23.3,71,1,0,4
2023-07-22,하남(444),0,31.5,32.2,26.5,22.5,71,1,0,4
2023-07-22,성남(572),0,31.3,31.9,27,23.4,70,1,0,4
2023-07-22,원주(114),0,31,32,26.8,22.4,69.4,1,0,1
2023-07-22,청주(131),0,31.4,31.5,27.3,25.6,68.3,1,1,4
2023-07-22,광명(437),0,32.5,33.6,28.2,24.5,68,1,0,4
2023-07-22,흑산도(169),0,27.1,23.8,22.3,20.4,99,0,0,2
2023-07-22,완도(170),0,29.4,26.1,23.8,21.3,98.5,0,0,1
2023-07-22,동해(106),0,29,26.6,24,21.9,95.5,0,0,1
2023-07-22,압해도(789),0,28.8,25.7,24.2,21.1,95,0,1,2
2023-07-22,삼천포(907),0,28.9,26.4,23.7,20.4,93,0,0,2
2023-07-22,목포(165),0,28.7,25.8,24.4,21.1,92.5,0,1,2
2023-07-22,울릉도(115),0,28.5,26.3,24.3,22.3,92.1,0,0,4
2023-07-22,해남(261),0,28.9,25.9,24.5,21.7,91.8,0,1,1
2023-07-22,남해(295),0,29.6,27.3,24.2,21.5,90.4,0,0,2
2023-07-22,고흥(262),0,29.2,27,24.1,21.9,90.1,0,0,1
2023-07-22,태안(627),0,30,29.2,25.3,23.4,90,0,0,4
2023-07-22,당진(616),0,31.8,30.9,25.4,23.2,90,0,0,4
2023-07-22,서천(614),0,28.5,27.5,24,22.3,90,0,0,4
2023-07-22,진도군ASOS(268),0,29,26.5,24.9,21.7,89.9,0,1,1
2023-07-22,여수(168),0,28,24.9,24.1,22.8,89.5,0,0,1
2023-07-22,울진(130),0,28.4,26.3,23.3,19.3,89.5,0,0,4
2023-07-22,영덕(277),0,28.4,26.7,23.4,19.3,89.4,0,0,4
2023-07-22,무안(699),0,29,26.5,24.5,21.5,89,0,1,2
2023-07-22,간성(517),0,28.7,26.8,24.2,22.5,88,0,0,1
2023-07-22,거창(284),0,27.6,25.7,23.1,19.1,88,0,0,4
2023-07-22,영광군(252),0,28.1,26.3,24.2,21.6,87.5,0,0,3
2023-07-22,영양(801),0,31.1,30.3,23.8,17.5,87,0,0,4
2023-07-22,통영(162),0,28.6,26.4,24.6,22.2,86.3,0,1,2
2023-07-22,속초(90),0,29.8,28,24.9,22.9,85.9,0,0,1
2023-07-22,거제(294),0,29,27,25,22.8,85.8,0,0,2
2023-07-22,장수(248),0,27.2,26.2,22.4,17.5,85.4,0,0,4
2023-07-22,북강릉(104),0,29.6,28.2,25.2,22.6,85,0,0,1
2023-07-22,서산(129),0,30.3,29.9,25.4,23.1,84.1,0,0,4
2023-07-22,양양(670),0,29.1,27.6,24.9,23.1,84,0,0,1
2023-07-22,군산(140),0,29.2,28.6,24.7,23,84,0,0,3
2023-07-22,울산(152),0,29.6,27.7,24.7,20.4,82.3,0,0,4
2023-07-22,금산(238),0,29.6,28.9,24.6,20.5,82.1,0,0,4
2023-07-22,진안(703),0,28.9,28.3,23.3,18,82,0,0,4
2023-07-22,제주(184),0,30.5,29.6,26.7,23.9,79.1,0,1,1
2023-07-22,부산(159),0,29.4,27.9,25,22.9,78.8,0,0,4
2023-07-22,삼척(876),0,29.3,27.9,25.6,21.9,78,0,1,1
2023-07-22,청송군(276),0,30.5,30.2,23.9,16.8,77,0,0,4
2023-07-22,태백(216),0,28.7,28.8,22.8,17,74.9,0,0,1
2023-07-22,보령(235),0,29.4,29.3,26.3,23.8,73.1,0,0,4
2023-07-21,고령(812),1,33,32.3,26.1,21.9,91,1,0,4
2023-07-21,순천시(712),0,32.4,31.4,26.4,23.2,89,1,0,4
2023-07-21,청도(813),1,33.1,31.9,24.3,22,89,1,0,4
2023-07-21,화천(555),1,34,32.9,26.1,21.8,89,1,0,1
2023-07-21,의성(278),1,33.8,33.9,26,22.5,88.1,1,0,4
2023-07-21,무주(701),0,32.9,32.6,24.4,20.4,88,1,0,4
2023-07-21,담양(706),1,34.3,33.6,27,23,87,1,0,4
2023-07-21,괴산(603),1,33.6,33.6,26.3,22.2,87,1,0,4
2023-07-21,함양군(264),1,33.9,32.3,26.5,21.4,87,1,0,4
2023-07-21,계룡(636),1,33.6,33.6,25.6,20.8,87,1,0,4
2023-07-21,제천(221),1,33.1,33,25.4,22,86.5,1,0,4
2023-07-21,봉화(271),0,31,30.6,23.9,20.2,86.1,1,0,4
2023-07-21,창녕(919),1,33.5,32.7,26.7,22.7,86,1,0,4
2023-07-21,의정부(532),1,34.5,33.4,27.8,22.1,86,1,0,4
2023-07-21,고성(918),0,31.7,30.1,24.8,21.3,86,1,0,4
2023-07-21,포항(138),0,27.7,25.7,24,23,85.9,1,0,4
2023-07-21,영천(281),0,30.6,29.2,25,22,85.6,1,0,4
2023-07-21,진주(192),1,33,31.7,25.5,20.7,85.5,1,0,4
2023-07-21,영주(272),0,32.7,32.1,25.8,20.6,85.3,1,0,4
2023-07-21,칠곡(825),1,34.1,33.8,27.6,23.7,85,1,0,4
2023-07-21,완주(734),1,34.1,34,26.1,21.9,85,1,0,4
2023-07-21,보성(732),0,30.9,29.5,24.8,21.9,85,1,0,4
2023-07-21,인제(211),1,33.6,33.8,25.6,22.7,84.5,1,0,1
2023-07-21,장흥(260),0,31,29.5,25.5,22.3,84.4,1,0,4
2023-07-21,상주(137),1,33.9,33.1,26.6,22.6,84.3,1,0,4
2023-07-21,파주(99),1,33.7,33,26.6,20.4,84.1,1,0,4
2023-07-21,군위(823),1,34.6,34,26.6,22.7,84,1,0,4
2023-07-21,옥천(604),1,34.1,34.3,26.9,22.5,84,1,0,4
2023-07-21,가평조종(505),1,34.2,33.7,27.3,22.5,84,1,0,4
2023-07-21,김천(822),1,34.1,33.7,26.5,21.4,84,1,0,4
2023-07-21,산청(289),0,32.7,31.5,25.8,21.4,84,1,0,4
2023-07-21,경주시(283),0,31.8,30.6,25.4,21,83.5,1,0,4
2023-07-21,곡성(768),1,34.1,32.9,26.4,21.6,83,1,0,4
2023-07-21,함안(920),1,33,30.9,25.6,20.9,83,1,0,4
2023-07-21,홍천(212),1,33.7,33.8,26.3,23,82.9,1,0,1
2023-07-21,문경(273),0,32.8,32.2,26.4,21.6,82.6,1,0,4
2023-07-21,강진군(259),0,31.5,30.3,26.3,23.2,82.4,1,0,4
2023-07-21,익산(702),1,34.1,34.6,27.1,22.7,82,1,0,4
2023-07-21,경산(827),0,32.9,31.8,26.2,22.7,82,1,0,4
2023-07-21,하동(932),0,32.6,31.3,26.5,22.6,82,1,0,4
2023-07-21,부여(236),1,33.9,34.3,27.3,22.5,82,1,0,4
2023-07-21,영암(731),0,32.7,31.4,26.2,22.3,82,1,0,4
2023-07-21,청양(618),1,34,34.2,27.2,22.2,82,1,0,4
2023-07-21,철원(95),1,33.4,32.8,27.2,22,82,1,0,1
2023-07-21,증평(623),1,33.7,33.5,27.3,21.9,82,1,0,4
2023-07-21,보은(226),0,32.1,32.2,26.1,21.8,82,1,0,4
2023-07-21,음성(619),0,32.8,32.6,25.8,21.5,82,1,0,4
2023-07-21,정선군(217),1,34.4,34.9,24.9,20.7,81.9,1,0,1
2023-07-21,부안(243),1,33.7,33,27.3,22.5,81.6,1,0,4
2023-07-21,안동(136),1,33.2,32.6,25.9,22.7,81.3,1,0,4
2023-07-21,공주(612),1,33.9,34.6,27.2,23.5,81,1,0,4
2023-07-21,광양읍(713),1,33,32.2,26.8,22.9,81,1,0,4
2023-07-21,여주(548),1,33.6,33.2,27.2,22.4,81,1,0,4
2023-07-21,예산(628),1,34.2,33.8,27.8,21.7,81,1,0,4
2023-07-21,광주(156),1,33.6,33,27.1,23.3,80.9,1,0,4
2023-07-21,임실(244),0,32.6,32.4,26.1,22.6,80.8,1,0,4
2023-07-21,김해시(253),0,32.9,31.6,26.1,22.2,80.5,1,0,4
2023-07-21,세종(239),1,33.7,33.7,27.1,23.5,80.4,1,0,4
2023-07-21,의령군(263),1,33.6,32.5,26.5,21.2,80.1,1,0,4
2023-07-21,이천(203),1,34.1,33.8,27.7,22.9,80,1,0,4
2023-07-21,구례(709),1,34,33,26.8,22.4,80,1,0,4
2023-07-21,나주(710),0,32.9,32.5,26.5,22.3,80,1,0,4
2023-07-21,예천(815),1,33.1,33.4,26.2,21.6,80,1,0,4
2023-07-21,영월(121),1,33.5,33.6,25.9,21.3,79.5,1,0,1
2023-07-21,동두천(98),1,33.8,33.3,27.6,21.8,79.4,1,0,4
2023-07-21,논산(615),1,34.1,34.7,27.9,23.8,79,1,0,4
2023-07-21,김제(737),1,34.8,34.4,28.1,23.1,79,1,0,4
2023-07-21,횡성(536),1,33.8,34.4,27.2,22.6,79,1,0,1
2023-07-21,남원(247),1,33.2,33.6,26.6,22.5,79,1,0,4
2023-07-21,장성(730),1,33.1,32.6,26.2,22.3,79,1,0,4
2023-07-21,단양(601),1,34.4,35.1,26.8,22.1,79,1,0,4
2023-07-21,연천청산(652),1,34.1,33.8,27.2,21.6,79,1,0,4
2023-07-21,양주(598),1,34.5,34.5,27.2,20.8,79,1,0,4
2023-07-21,합천(285),1,33.2,32.7,26.5,21.4,78.9,1,0,4
2023-07-21,대구(143),0,32.3,31.4,26.7,23.3,78.5,1,0,4
2023-07-21,순창군(254),0,32.9,33.6,27,22.7,78.3,1,0,4
2023-07-21,추풍령(135),0,32.2,31.7,25.9,20.1,78.1,1,0,4
2023-07-21,충주(127),1,33.9,33.1,27.7,22.7,78,1,0,4
2023-07-21,평택(551),1,34.5,34.8,28.2,22.3,78,1,1,4
2023-07-21,함평(754),0,32.6,32.2,26.4,21.7,78,1,0,4
2023-07-21,안산(545),1,34.1,34.5,26.5,18.8,78,1,0,4
2023-07-21,양산시(257),1,33.5,33.1,27.1,23.1,77.8,1,0,4
2023-07-21,창원(155),0,30.2,29.2,25,21.7,77.1,1,0,4
2023-07-21,경기광주(546),1,33.2,33.3,26.8,22,77,1,0,4
2023-07-21,북춘천(93),1,34,34.2,28.2,22.5,76.6,1,0,1
2023-07-21,천안(232),1,33.1,33.6,27.2,21,76.1,1,0,4
2023-07-21,성주(810),1,33.6,33.9,27.5,23.7,76,1,0,4
2023-07-21,양구(556),1,34,34.9,27.2,22.9,76,1,0,1
2023-07-21,아산(634),1,34.4,34.8,27.9,21.2,76,1,1,4
2023-07-21,과천(590),1,34.5,34.5,27.8,21.2,76,1,0,4
2023-07-21,오산(550),1,34.7,34.9,28.1,20.9,76,1,0,4
2023-07-21,양평(202),0,32.8,33.2,27.5,22.8,75.8,1,0,4
2023-07-21,대전(133),1,33.8,34.2,27.6,23.6,75,1,0,4
2023-07-21,원주(114),1,33.2,33.3,27.1,23.2,75,1,0,1
2023-07-21,진천(602),1,34.8,36.2,27.6,21.9,75,1,0,4
2023-07-21,의왕(445),0,32.9,32.8,27.1,21,75,1,0,4
2023-07-21,구미(279),0,32.7,33.2,27.2,22.8,74.3,1,0,4
2023-07-21,포천(504),1,34.1,34.5,28.2,21.8,74,1,0,4
2023-07-21,안성(516),1,33.6,33.8,28,21.5,74,1,0,4
2023-07-21,밀양(288),0,32.7,32.9,27,23.3,73.8,1,0,4
2023-07-21,화순(741),1,33.5,33.1,27.2,23.3,73,1,0,4
2023-07-21,화성(571),1,34.1,34.1,27.8,21.6,73,1,1,4
2023-07-21,용인(549),0,32.3,33.3,26.9,21.2,73,1,0,4
2023-07-21,시흥(565),1,34.4,34.6,27.9,20.8,73,1,0,4
2023-07-21,고창(172),1,33.5,33.7,27.2,21.3,72.6,1,0,4
2023-07-21,정읍(245),1,33.1,34.2,27.7,22,72.1,1,0,4
2023-07-21,남양주(541),1,34.4,35.5,28.8,22.5,72,1,0,4
2023-07-21,평창(526),0,32.9,34.2,26.1,20.9,72,1,0,1
2023-07-21,구리(569),1,33.9,34.1,28.2,22.5,71,1,0,4
2023-07-21,하남(444),1,33.5,33.5,27.3,21.4,71,1,0,4
2023-07-21,전주(146),1,34.4,35.4,28.5,22.9,70.5,1,0,4
2023-07-21,수원(119),1,33.7,34.2,28.1,21.4,70.4,1,1,4
2023-07-21,인천(112),0,32.5,32.4,27.8,23.6,70.1,1,1,4
2023-07-21,서울(108),1,33.9,34.3,29.5,24.6,69.6,1,1,4
2023-07-21,성남(572),1,33.6,34.4,28.6,22.7,67,1,0,4
2023-07-21,청주(131),1,34,35.1,29.7,24.3,64,1,1,4
2023-07-21,군포(438),1,34,35.5,29.1,22.9,61,1,1,4
2023-07-21,부천(433),0,32.3,33.5,27.4,21.3,61,1,1,4
2023-07-21,광명(437),1,34.2,35.9,30.2,24.7,58,1,1,4
2023-07-21,동해(106),0,29,26.2,23.4,21.5,97.3,0,0,1
2023-07-21,흑산도(169),0,28.1,25.6,22.8,21.1,95,0,0,3
2023-07-21,영덕(277),0,28.7,26.9,22.4,20,92.6,0,0,4
2023-07-21,울진(130),0,27.7,25.4,22.7,20.5,92.3,0,0,4
2023-07-21,완도(170),0,29.6,27.6,24.9,22.8,91,0,0,4
2023-07-21,북강릉(104),0,28.9,27.1,24,21.8,90,0,0,1
2023-07-21,장수(248),0,31.9,32.6,24.1,20.4,89.8,0,0,4
2023-07-21,울릉도(115),0,28.2,26.1,23.5,21.3,89.5,0,0,4
2023-07-21,간성(517),0,29.2,27.3,24.2,22,89,0,0,1
2023-07-21,삼천포(907),0,31.2,29.2,24.1,21.1,89,0,0,4
2023-07-21,속초(90),0,29.9,27.8,24.6,22.4,88.5,0,0,1
2023-07-21,고흥(262),0,28.9,27.2,23.5,19.8,88.3,0,0,4
2023-07-21,삼척(876),0,29.8,28.1,23.8,21.6,88,0,0,1
2023-07-21,영양(801),0,32.2,30.9,24,19.2,88,0,0,4
2023-07-21,양양(670),0,28.5,27.2,24.2,21.8,87,0,0,1
2023-07-21,서천(614),1,33.7,32.2,26.3,21.3,86,0,0,4
2023-07-21,압해도(789),0,32.1,30.5,25.6,21.7,85,0,0,4
2023-07-21,여수(168),0,29.7,27.7,24.8,22.5,84.3,0,0,4
2023-07-21,남해(295),0,31.1,30.2,24.9,21.7,84.1,0,0,4
2023-07-21,당진(616),1,34.4,33.8,27.2,20.7,84,0,0,4
2023-07-21,진도군ASOS(268),0,30.6,28.9,25.5,21.7,83.9,0,0,4
2023-07-21,태백(216),0,30.5,30,22.9,17.9,83.8,0,0,1
2023-07-21,해남(261),0,30.3,28.7,25.6,21.8,83.5,0,0,4
2023-07-21,태안(627),1,34.6,33.6,27.1,20.7,83,0,0,4
2023-07-21,군산(140),1,33.8,33.7,26.9,21.9,82.1,0,0,4
2023-07-21,진안(703),0,32.8,32.6,25.5,20.8,82,0,0,4
2023-07-21,거창(284),0,32.3,31.7,25.8,20.5,81.9,0,0,4
2023-07-21,통영(162),0,31.3,30.5,25.3,22.1,81,0,0,4
2023-07-21,거제(294),0,30.2,29.7,25,21.7,81,0,0,4
2023-07-21,보령(235),1,33.5,32.8,27.2,21.9,80.8,0,0,4
2023-07-21,청송군(276),0,32.6,32.1,23.9,18.5,80.3,0,0,4
2023-07-21,울산(152),0,29.8,29.1,24.5,21.7,79.1,0,0,4
2023-07-21,금산(238),1,33.4,34.4,26.4,22.1,79,0,0,4
2023-07-21,목포(165),0,32,30.5,26.2,22.6,78.6,0,0,4
2023-07-21,서산(129),1,34,34,27.7,21.1,77.6,0,0,4
2023-07-21,무안(699),0,32.2,31.3,26.3,21.8,77,0,0,4
2023-07-21,부산(159),0,30,29.1,25.2,22.7,73.8,0,0,4
2023-07-21,영광군(252),1,33.5,33.3,27.3,21.1,72.1,0,0,4
2023-07-21,제주(184),0,30.9,30.5,27.6,24.8,70.3,0,0,3
2023-07-20,화천(555),1,33.7,32.1,25.1,20.3,92,1,0,1
2023-07-20,장흥(260),0,31.8,29.8,25.3,22.1,91.6,1,0,4
2023-07-20,순천시(712),0,32.4,30.8,26.2,22.9,91,1,0,4
2023-07-20,영암(731),0,32.7,31.1,26,22.8,91,1,0,4
2023-07-20,김해시(253),0,32.4,30.4,25,21.4,90.6,1,0,4
2023-07-20,광주(156),1,33.1,31.8,26.9,23.6,89.5,1,0,4
2023-07-20,의정부(532),1,33.7,32.3,26.7,21.8,89,1,0,4
2023-07-20,나주(710),0,32.3,31,26.2,23.4,88,1,0,4
2023-07-20,함평(754),0,31.9,30.4,25.7,22.8,88,1,0,4
2023-07-20,고령(812),1,33.1,32.3,26.9,22.3,88,1,0,4
2023-07-20,김제(737),0,32.5,31,25.8,22.3,88,1,0,4
2023-07-20,함안(920),1,33.2,32.5,25.9,21.9,88,1,0,4
2023-07-20,보성(732),0,31,29.6,24.7,21.6,88,1,0,4
2023-07-20,파주(99),0,32.6,31.3,25.2,20.7,87.4,1,0,4
2023-07-20,강진군(259),0,31.4,29.8,25.9,22.5,87.1,1,0,4
2023-07-20,장성(730),0,32.3,31.5,25.6,22,87,1,0,4
2023-07-20,증평(623),0,32.7,31.6,25.7,21.1,87,1,0,4
2023-07-20,계룡(636),0,31.6,31.1,25.2,19.9,87,1,0,4
2023-07-20,봉화(271),0,30.5,29.6,23.4,21,86.9,1,0,4
2023-07-20,진주(192),0,32.9,32.6,25.6,21.8,86.8,1,0,4
2023-07-20,양산시(257),1,33.6,32.5,26.2,22.5,86.5,1,0,4
2023-07-20,고창(172),0,32.3,31.1,25.6,21.5,86.3,1,0,4
2023-07-20,담양(706),1,33.9,32.7,27.4,23.6,86,1,0,4
2023-07-20,구례(709),1,34,33,27,23.1,86,1,0,4
2023-07-20,곡성(768),1,33.7,32.9,26.9,22.7,86,1,0,4
2023-07-20,부안(243),0,31.1,30.1,25.3,21.6,86,1,0,4
